window_start,asset,direction,min_ask,min_ask_time,max_ask,max_ask_time,first_below_04,last_below_04,first_back_above_045,retry_count
"2026/01/16 09:15","BTC","Up","0.51","2026/01/16 09:01:36","0.84","2026/01/16 09:24:15","","","","0"
"2026/01/16 09:15","BTC","Down","0.29","2026/01/16 09:19:07","0.5","2026/01/16 09:01:36","2026/01/16 09:17:42","2026/01/16 09:24:59","2026/01/16 09:22:44","0"
"2026/01/16 09:15","ETH","Up","0.51","2026/01/16 09:02:03","0.96","2026/01/16 09:24:27","","","","0"
"2026/01/16 09:15","ETH","Down","0.26","2026/01/16 09:18:42","0.5","2026/01/16 09:02:03","2026/01/16 09:15:44","2026/01/16 09:24:59","","0"
"2026/01/16 09:15","XRP","Up","0.52","2026/01/16 09:11:34","0.81","2026/01/16 09:18:44","2026/01/16 09:22:41","2026/01/16 09:24:04","2026/01/16 09:23:10","0"
"2026/01/16 09:15","XRP","Down","0.22","2026/01/16 09:19:43","0.72","2026/01/16 09:24:00","2026/01/16 09:15:28","2026/01/16 09:24:59","2026/01/16 09:22:06","0"
"2026/01/16 09:15","SOL","Up","0.48","2026/01/16 09:16:03","0.76","2026/01/16 09:20:58","","","","0"
"2026/01/16 09:15","SOL","Down","0.29","2026/01/16 09:19:47","0.62","2026/01/16 09:23:42","2026/01/16 09:17:01","2026/01/16 09:24:59","2026/01/16 09:22:06","0"
"2026/01/16 09:30","BTC","Up","0.51","2026/01/16 09:19:11","0.8","2026/01/16 09:33:38","","","","0"
"2026/01/16 09:30","BTC","Down","0.21","2026/01/16 09:33:38","0.5","2026/01/16 09:19:11","2026/01/16 09:31:00","2026/01/16 09:39:59","2026/01/16 09:38:57","0"
"2026/01/16 09:30","ETH","Up","0.49","2026/01/16 09:29:55","0.93","2026/01/16 09:38:09","","","","0"
"2026/01/16 09:30","ETH","Down","0.1","2026/01/16 09:33:36","0.54","2026/01/16 09:30:00","2026/01/16 09:30:14","2026/01/16 09:39:59","","0"
"2026/01/16 09:30","XRP","Up","0.52","2026/01/16 09:22:11","0.8","2026/01/16 09:32:16","","","","0"
"2026/01/16 09:30","XRP","Down","0.21","2026/01/16 09:32:23","0.56","2026/01/16 09:39:16","2026/01/16 09:30:50","2026/01/16 09:39:59","2026/01/16 09:36:16","0"
"2026/01/16 09:30","SOL","Up","0.51","2026/01/16 09:29:43","0.9","2026/01/16 09:39:47","","","","0"
"2026/01/16 09:30","SOL","Down","0.17","2026/01/16 09:32:15","0.5","2026/01/16 09:29:42","2026/01/16 09:30:14","2026/01/16 09:39:59","2026/01/16 09:30:22","0"
"2026/01/16 09:45","BTC","Up","0.49","2026/01/16 09:32:28","0.85","2026/01/16 09:51:41","","","","0"
"2026/01/16 09:45","BTC","Down","0.28","2026/01/16 09:47:42","0.52","2026/01/16 09:32:28","2026/01/16 09:46:29","2026/01/16 09:54:59","","0"
"2026/01/16 09:45","ETH","Up","0.48","2026/01/16 09:45:09","0.9","2026/01/16 09:51:25","","","","0"
"2026/01/16 09:45","ETH","Down","0.21","2026/01/16 09:49:08","0.65","2026/01/16 09:45:17","2026/01/16 09:46:36","2026/01/16 09:54:59","","0"
"2026/01/16 09:45","XRP","Up","0.49","2026/01/16 09:45:38","0.76","2026/01/16 09:47:33","2026/01/16 09:53:12","2026/01/16 09:54:59","2026/01/16 09:53:54","0"
"2026/01/16 09:45","XRP","Down","0.27","2026/01/16 09:47:22","0.79","2026/01/16 09:54:40","2026/01/16 09:46:31","2026/01/16 09:52:14","2026/01/16 09:52:25","0"
"2026/01/16 09:45","SOL","Up","0.46","2026/01/16 09:45:52","0.87","2026/01/16 09:51:26","","","","0"
"2026/01/16 09:45","SOL","Down","0.32","2026/01/16 09:47:18","0.55","2026/01/16 09:45:51","2026/01/16 09:46:32","2026/01/16 09:54:59","2026/01/16 09:48:05","0"
"2026/01/16 10:00","BTC","Up","0.28","2026/01/16 10:04:19","0.53","2026/01/16 10:00:52","2026/01/16 10:01:05","2026/01/16 10:09:59","","0"
"2026/01/16 10:00","BTC","Down","0.49","2026/01/16 10:00:28","0.87","2026/01/16 10:09:19","","","","0"
"2026/01/16 10:00","ETH","Up","0.08","2026/01/16 10:04:52","0.52","2026/01/16 10:00:13","2026/01/16 10:01:05","2026/01/16 10:09:59","","0"
"2026/01/16 10:00","ETH","Down","0.5","2026/01/16 10:00:06","0.99","2026/01/16 10:09:10","","","","0"
"2026/01/16 10:00","SOL","Up","0.15","2026/01/16 10:04:29","0.5","2026/01/16 09:58:12","2026/01/16 10:01:06","2026/01/16 10:09:59","","0"
"2026/01/16 10:00","SOL","Down","0.51","2026/01/16 10:00:51","0.98","2026/01/16 10:08:32","","","","0"
"2026/01/16 10:00","XRP","Up","0.2","2026/01/16 10:04:31","0.52","2026/01/16 09:57:17","2026/01/16 10:01:07","2026/01/16 10:09:59","","0"
"2026/01/16 10:00","XRP","Down","0.49","2026/01/16 10:00:28","0.96","2026/01/16 10:09:20","","","","0"
"2026/01/16 10:15","BTC","Up","0.4","2026/01/16 10:18:53","0.6","2026/01/16 10:23:35","2026/01/16 10:18:53","2026/01/16 10:23:26","2026/01/16 10:19:08","0"
"2026/01/16 10:15","BTC","Down","0.45","2026/01/16 10:17:45","0.75","2026/01/16 10:23:17","","","","0"
"2026/01/16 10:15","XRP","Up","0.41","2026/01/16 10:18:53","0.6","2026/01/16 10:20:11","2026/01/16 10:21:18","2026/01/16 10:24:59","","0"
"2026/01/16 10:15","XRP","Down","0.43","2026/01/16 10:17:42","0.77","2026/01/16 10:23:24","","","","0"
"2026/01/16 10:15","ETH","Up","0.27","2026/01/16 10:16:16","0.59","2026/01/16 10:15:00","2026/01/16 10:15:52","2026/01/16 10:24:40","2026/01/16 10:17:20","0"
"2026/01/16 10:15","ETH","Down","0.44","2026/01/16 10:14:53","0.9","2026/01/16 10:23:15","","","","0"
"2026/01/16 10:15","SOL","Up","0.35","2026/01/16 10:16:15","0.58","2026/01/16 10:19:32","2026/01/16 10:15:51","2026/01/16 10:24:36","2026/01/16 10:17:14","0"
"2026/01/16 10:15","SOL","Down","0.44","2026/01/16 10:19:32","0.86","2026/01/16 10:21:25","","","","0"
"2026/01/16 10:30","BTC","Up","0.36","2026/01/16 10:34:00","0.57","2026/01/16 10:31:53","2026/01/16 10:33:20","2026/01/16 10:39:59","2026/01/16 10:35:47","0"
"2026/01/16 10:30","BTC","Down","0.44","2026/01/16 10:31:53","0.84","2026/01/16 10:39:55","","","","0"
"2026/01/16 10:30","XRP","Up","0.14","2026/01/16 10:33:56","0.54","2026/01/16 10:23:08","2026/01/16 10:30:46","2026/01/16 10:39:59","","0"
"2026/01/16 10:30","XRP","Down","0.47","2026/01/16 10:23:08","0.98","2026/01/16 10:39:48","","","","0"
"2026/01/16 10:30","ETH","Up","0.21","2026/01/16 10:34:00","0.54","2026/01/16 10:24:42","2026/01/16 10:30:50","2026/01/16 10:39:59","","0"
"2026/01/16 10:30","ETH","Down","0.48","2026/01/16 10:24:18","0.96","2026/01/16 10:39:50","","","","0"
"2026/01/16 10:30","SOL","Up","0.25","2026/01/16 10:32:24","0.55","2026/01/16 10:30:01","2026/01/16 10:30:56","2026/01/16 10:39:59","","0"
"2026/01/16 10:30","SOL","Down","0.49","2026/01/16 10:21:31","0.97","2026/01/16 10:39:47","","","","0"
"2026/01/16 10:45","ETH","Up","0.5","2026/01/16 10:36:02","0.87","2026/01/16 10:49:47","","","","0"
"2026/01/16 10:45","ETH","Down","0.14","2026/01/16 10:49:49","0.51","2026/01/16 10:36:02","2026/01/16 10:47:52","2026/01/16 10:54:59","","0"
"2026/01/16 10:45","SOL","Up","0.45","2026/01/16 10:47:00","0.79","2026/01/16 10:50:21","","","","0"
"2026/01/16 10:45","SOL","Down","0.25","2026/01/16 10:49:50","0.6","2026/01/16 10:52:11","2026/01/16 10:49:09","2026/01/16 10:54:59","2026/01/16 10:51:25","0"
"2026/01/16 10:45","XRP","Up","0.51","2026/01/16 10:38:41","0.93","2026/01/16 10:54:23","","","","0"
"2026/01/16 10:45","XRP","Down","0.15","2026/01/16 10:49:32","0.51","2026/01/16 10:38:41","2026/01/16 10:47:24","2026/01/16 10:54:59","","0"
"2026/01/16 11:00","SOL","Up","0.43","2026/01/16 11:02:30","0.92","2026/01/16 11:09:57","2026/01/16 11:05:56","2026/01/16 11:05:59","2026/01/16 11:06:53","0"
"2026/01/16 11:00","SOL","Down","0.38","2026/01/16 11:03:49","0.63","2026/01/16 11:05:54","2026/01/16 11:03:37","2026/01/16 11:09:59","2026/01/16 11:04:08","0"
"2026/01/16 11:00","ETH","Up","0.51","2026/01/16 10:45:11","0.95","2026/01/16 11:08:47","","","","0"
"2026/01/16 11:00","ETH","Down","0.28","2026/01/16 11:03:46","0.52","2026/01/16 11:05:54","2026/01/16 11:00:07","2026/01/16 11:09:59","2026/01/16 11:02:23","0"
"2026/01/16 11:00","BTC","Up","0.51","2026/01/16 10:45:19","0.87","2026/01/16 11:09:12","","","","0"
"2026/01/16 11:00","BTC","Down","0.28","2026/01/16 11:00:22","0.51","2026/01/16 11:05:54","2026/01/16 11:00:06","2026/01/16 11:09:59","2026/01/16 11:01:41","0"
"2026/01/16 11:00","XRP","Up","0.49","2026/01/16 10:59:41","0.97","2026/01/16 11:09:53","","","","0"
"2026/01/16 11:00","XRP","Down","0.35","2026/01/16 11:01:03","0.54","2026/01/16 11:02:31","2026/01/16 11:01:01","2026/01/16 11:09:59","2026/01/16 11:01:39","0"
"2026/01/16 11:15","BTC","Up","0.2","2026/01/16 11:16:44","0.52","2026/01/16 11:08:23","2026/01/16 11:15:33","2026/01/16 11:24:59","","0"
"2026/01/16 11:15","BTC","Down","0.49","2026/01/16 11:08:23","0.82","2026/01/16 11:22:17","","","","0"
"2026/01/16 11:15","ETH","Up","0.22","2026/01/16 11:16:44","0.5","2026/01/16 11:08:55","2026/01/16 11:15:34","2026/01/16 11:24:59","2026/01/16 11:24:45","0"
"2026/01/16 11:15","ETH","Down","0.51","2026/01/16 11:08:55","0.9","2026/01/16 11:22:30","","","","0"
"2026/01/16 11:15","XRP","Up","0.16","2026/01/16 11:17:17","0.5","2026/01/16 11:10:12","2026/01/16 11:15:15","2026/01/16 11:24:59","","0"
"2026/01/16 11:15","XRP","Down","0.51","2026/01/16 11:10:12","0.92","2026/01/16 11:24:29","","","","0"
"2026/01/16 11:15","SOL","Up","0.22","2026/01/16 11:16:48","0.51","2026/01/16 11:12:39","2026/01/16 11:15:53","2026/01/16 11:24:59","","0"
"2026/01/16 11:15","SOL","Down","0.51","2026/01/16 11:12:39","0.79","2026/01/16 11:16:38","","","","0"
"2026/01/16 11:30","BTC","Up","0.12","2026/01/16 11:34:51","0.53","2026/01/16 11:29:47","2026/01/16 11:31:53","2026/01/16 11:39:59","2026/01/16 11:38:15","0"
"2026/01/16 11:30","BTC","Down","0.48","2026/01/16 11:29:57","0.89","2026/01/16 11:34:51","","","","0"
"2026/01/16 11:30","SOL","Up","0.16","2026/01/16 11:34:53","0.51","2026/01/16 11:17:08","2026/01/16 11:32:06","2026/01/16 11:39:59","","0"
"2026/01/16 11:30","SOL","Down","0.51","2026/01/16 11:15:11","0.97","2026/01/16 11:39:30","","","","0"
"2026/01/16 11:30","ETH","Up","0.06","2026/01/16 11:34:49","0.55","2026/01/16 11:30:37","2026/01/16 11:31:33","2026/01/16 11:39:59","","0"
"2026/01/16 11:30","ETH","Down","0.49","2026/01/16 11:30:34","0.96","2026/01/16 11:39:50","","","","0"
"2026/01/16 11:30","XRP","Up","0.15","2026/01/16 11:34:52","0.52","2026/01/16 11:30:00","2026/01/16 11:31:45","2026/01/16 11:39:59","","0"
"2026/01/16 11:30","XRP","Down","0.49","2026/01/16 11:30:17","0.93","2026/01/16 11:39:34","","","","0"
"2026/01/16 11:45","BTC","Up","0.37","2026/01/16 11:47:47","0.55","2026/01/16 11:44:06","2026/01/16 11:47:47","2026/01/16 11:54:59","","0"
"2026/01/16 11:45","BTC","Down","0.46","2026/01/16 11:44:45","0.88","2026/01/16 11:52:39","","","","0"
"2026/01/16 11:45","SOL","Up","0.29","2026/01/16 11:48:02","0.67","2026/01/16 11:45:02","2026/01/16 11:47:41","2026/01/16 11:54:59","","0"
"2026/01/16 11:45","SOL","Down","0.45","2026/01/16 11:45:02","0.77","2026/01/16 11:52:46","","","","0"
"2026/01/16 11:45","XRP","Up","0.51","2026/01/16 11:35:42","0.82","2026/01/16 11:54:28","","","","0"
"2026/01/16 11:45","XRP","Down","0.29","2026/01/16 11:49:43","0.54","2026/01/16 11:52:50","2026/01/16 11:46:20","2026/01/16 11:54:59","2026/01/16 11:47:53","0"
"2026/01/16 11:45","ETH","Up","0.46","2026/01/16 11:49:59","0.66","2026/01/16 11:53:47","2026/01/16 11:50:08","2026/01/16 11:53:26","2026/01/16 11:50:15","0"
"2026/01/16 11:45","ETH","Down","0.39","2026/01/16 11:46:46","0.81","2026/01/16 11:52:53","2026/01/16 11:46:46","2026/01/16 11:54:00","2026/01/16 11:47:45","0"
"2026/01/16 12:00","BTC","Up","0.49","2026/01/16 12:04:43","0.86","2026/01/16 12:08:34","","","","0"
"2026/01/16 12:00","BTC","Down","0.34","2026/01/16 12:02:33","0.52","2026/01/16 12:04:42","2026/01/16 12:02:21","2026/01/16 12:09:59","2026/01/16 12:03:25","0"
"2026/01/16 12:00","SOL","Up","0.49","2026/01/16 12:04:58","0.85","2026/01/16 12:06:35","","","","0"
"2026/01/16 12:00","SOL","Down","0.36","2026/01/16 12:00:06","0.58","2026/01/16 12:07:52","2026/01/16 12:00:06","2026/01/16 12:09:59","2026/01/16 12:00:11","0"
"2026/01/16 12:00","ETH","Up","0.46","2026/01/16 12:04:28","0.87","2026/01/16 12:06:32","","","","0"
"2026/01/16 12:00","ETH","Down","0.29","2026/01/16 12:02:32","0.55","2026/01/16 12:04:27","2026/01/16 12:00:07","2026/01/16 12:09:59","2026/01/16 12:00:10","0"
"2026/01/16 12:00","XRP","Up","0.52","2026/01/16 11:56:35","0.92","2026/01/16 12:08:27","","","","0"
"2026/01/16 12:00","XRP","Down","0.23","2026/01/16 12:02:44","0.5","2026/01/16 11:56:35","2026/01/16 12:00:52","2026/01/16 12:09:59","","0"
"2026/01/16 12:15","BTC","Up","0.51","2026/01/16 12:15:14","0.86","2026/01/16 12:19:08","","","","0"
"2026/01/16 12:15","BTC","Down","0.15","2026/01/16 12:19:08","0.5","2026/01/16 12:15:11","2026/01/16 12:16:14","2026/01/16 12:24:59","","0"
"2026/01/16 12:15","SOL","Up","0.52","2026/01/16 12:08:41","0.98","2026/01/16 12:24:53","","","","0"
"2026/01/16 12:15","SOL","Down","0.06","2026/01/16 12:19:49","0.49","2026/01/16 12:08:41","2026/01/16 12:16:17","2026/01/16 12:24:59","","0"
"2026/01/16 12:15","ETH","Up","0.51","2026/01/16 12:15:21","0.94","2026/01/16 12:19:26","","","","0"
"2026/01/16 12:15","ETH","Down","0.07","2026/01/16 12:19:27","0.53","2026/01/16 12:15:21","2026/01/16 12:16:01","2026/01/16 12:24:59","","0"
"2026/01/16 12:15","XRP","Up","0.49","2026/01/16 12:15:04","0.85","2026/01/16 12:18:26","","","","0"
"2026/01/16 12:15","XRP","Down","0.16","2026/01/16 12:19:27","0.55","2026/01/16 12:15:19","2026/01/16 12:16:17","2026/01/16 12:24:59","","0"
"2026/01/16 12:30","BTC","Up","0.42","2026/01/16 12:32:54","0.67","2026/01/16 12:31:50","2026/01/16 12:35:48","2026/01/16 12:39:59","2026/01/16 12:36:32","0"
"2026/01/16 12:30","BTC","Down","0.35","2026/01/16 12:31:42","0.9","2026/01/16 12:39:02","2026/01/16 12:30:43","2026/01/16 12:31:56","2026/01/16 12:32:01","0"
"2026/01/16 12:30","ETH","Up","0.17","2026/01/16 12:34:58","0.67","2026/01/16 12:31:41","2026/01/16 12:32:46","2026/01/16 12:39:59","","0"
"2026/01/16 12:30","ETH","Down","0.34","2026/01/16 12:31:41","0.99","2026/01/16 12:38:41","2026/01/16 12:30:45","2026/01/16 12:31:54","2026/01/16 12:31:55","0"
"2026/01/16 12:30","SOL","Up","0.33","2026/01/16 12:34:22","0.59","2026/01/16 12:31:45","2026/01/16 12:33:21","2026/01/16 12:39:59","","0"
"2026/01/16 12:30","SOL","Down","0.42","2026/01/16 12:31:45","0.98","2026/01/16 12:38:35","","","","0"
"2026/01/16 12:30","XRP","Up","0.33","2026/01/16 12:34:41","0.68","2026/01/16 12:31:47","2026/01/16 12:33:32","2026/01/16 12:39:59","","0"
"2026/01/16 12:30","XRP","Down","0.33","2026/01/16 12:31:47","0.96","2026/01/16 12:39:09","2026/01/16 12:31:20","2026/01/16 12:32:00","2026/01/16 12:32:03","0"
"2026/01/16 12:45","BTC","Up","0.46","2026/01/16 12:49:11","0.68","2026/01/16 12:46:45","2026/01/16 12:52:52","2026/01/16 12:54:59","","0"
"2026/01/16 12:45","BTC","Down","0.34","2026/01/16 12:46:02","0.79","2026/01/16 12:53:59","2026/01/16 12:45:26","2026/01/16 12:50:30","2026/01/16 12:48:14","0"
"2026/01/16 12:45","XRP","Up","0.42","2026/01/16 12:49:55","0.73","2026/01/16 12:47:37","2026/01/16 12:50:19","2026/01/16 12:54:59","","0"
"2026/01/16 12:45","XRP","Down","0.28","2026/01/16 12:47:39","0.88","2026/01/16 12:53:56","2026/01/16 12:46:00","2026/01/16 12:49:25","2026/01/16 12:48:41","0"
"2026/01/16 12:45","ETH","Up","0.54","2026/01/16 12:49:01","0.8","2026/01/16 12:45:03","2026/01/16 12:53:04","2026/01/16 12:54:05","2026/01/16 12:54:08","0"
"2026/01/16 12:45","ETH","Down","0.32","2026/01/16 12:45:04","0.7","2026/01/16 12:53:14","2026/01/16 12:45:04","2026/01/16 12:54:55","2026/01/16 12:45:08","0"
"2026/01/16 13:00","ETH","Up","0.52","2026/01/16 13:04:57","0.91","2026/01/16 13:09:41","2026/01/16 13:06:22","2026/01/16 13:07:25","2026/01/16 13:07:33","0"
"2026/01/16 13:00","ETH","Down","0.27","2026/01/16 13:02:09","0.7","2026/01/16 13:06:32","2026/01/16 13:00:46","2026/01/16 13:09:59","2026/01/16 13:04:05","0"
"2026/01/16 13:00","SOL","Up","0.52","2026/01/16 12:53:09","0.88","2026/01/16 13:09:42","2026/01/16 13:06:52","2026/01/16 13:07:32","2026/01/16 13:07:54","0"
"2026/01/16 13:00","SOL","Down","0.21","2026/01/16 13:02:58","0.65","2026/01/16 13:06:52","2026/01/16 13:00:06","2026/01/16 13:09:59","2026/01/16 13:00:07","0"
"2026/01/16 13:00","BTC","Up","0.52","2026/01/16 13:00:12","0.95","2026/01/16 13:09:00","","","","0"
"2026/01/16 13:00","BTC","Down","0.16","2026/01/16 13:02:09","0.49","2026/01/16 13:00:11","2026/01/16 13:00:41","2026/01/16 13:09:59","","0"
"2026/01/16 13:15","BTC","Up","0.25","2026/01/16 13:17:26","0.53","2026/01/16 13:16:14","2026/01/16 13:17:02","2026/01/16 13:24:59","","0"
"2026/01/16 13:15","BTC","Down","0.48","2026/01/16 13:16:14","0.91","2026/01/16 13:23:20","","","","0"
"2026/01/16 13:15","ETH","Up","0.32","2026/01/16 13:17:47","0.52","2026/01/16 13:03:48","2026/01/16 13:17:06","2026/01/16 13:24:59","2026/01/16 13:18:34","0"
"2026/01/16 13:15","ETH","Down","0.49","2026/01/16 13:03:48","0.89","2026/01/16 13:23:29","","","","0"
"2026/01/16 13:15","XRP","Up","0.22","2026/01/16 13:17:25","0.51","2026/01/16 13:13:27","2026/01/16 13:16:42","2026/01/16 13:24:59","","0"
"2026/01/16 13:15","XRP","Down","0.5","2026/01/16 13:13:27","0.89","2026/01/16 13:22:57","","","","0"
"2026/01/16 13:15","SOL","Up","0.39","2026/01/16 13:17:24","0.67","2026/01/16 13:20:49","2026/01/16 13:17:02","2026/01/16 13:24:20","2026/01/16 13:18:04","0"
"2026/01/16 13:15","SOL","Down","0.39","2026/01/16 13:19:55","0.74","2026/01/16 13:23:31","2026/01/16 13:18:51","2026/01/16 13:22:35","2026/01/16 13:22:39","0"
"2026/01/16 13:30","BTC","Up","0.47","2026/01/16 13:30:48","0.97","2026/01/16 13:39:56","","","","0"
"2026/01/16 13:30","BTC","Down","0.18","2026/01/16 13:33:56","0.55","2026/01/16 13:31:12","2026/01/16 13:32:34","2026/01/16 13:39:59","","0"
"2026/01/16 13:30","ETH","Up","0.51","2026/01/16 13:25:28","0.95","2026/01/16 13:39:59","","","","0"
"2026/01/16 13:30","ETH","Down","0.25","2026/01/16 13:34:11","0.52","2026/01/16 13:25:28","2026/01/16 13:32:08","2026/01/16 13:39:59","","0"
"2026/01/16 13:30","XRP","Up","0.39","2026/01/16 13:30:35","0.91","2026/01/16 13:39:59","2026/01/16 13:30:35","2026/01/16 13:31:00","2026/01/16 13:31:01","0"
"2026/01/16 13:30","XRP","Down","0.32","2026/01/16 13:33:24","0.63","2026/01/16 13:30:34","2026/01/16 13:32:58","2026/01/16 13:39:59","2026/01/16 13:34:17","0"
"2026/01/16 13:30","SOL","Up","0.49","2026/01/16 13:30:24","0.97","2026/01/16 13:39:15","","","","0"
"2026/01/16 13:30","SOL","Down","0.23","2026/01/16 13:34:00","0.52","2026/01/16 13:30:15","2026/01/16 13:32:32","2026/01/16 13:39:59","","0"
"2026/01/16 13:45","BTC","Up","0.37","2026/01/16 13:46:09","0.78","2026/01/16 13:50:21","2026/01/16 13:45:32","2026/01/16 13:46:21","2026/01/16 13:46:21","0"
"2026/01/16 13:45","BTC","Down","0.31","2026/01/16 13:48:12","0.64","2026/01/16 13:46:09","2026/01/16 13:48:01","2026/01/16 13:51:44","2026/01/16 13:49:52","0"
"2026/01/16 13:45","SOL","Up","0.4","2026/01/16 13:46:10","0.98","2026/01/16 13:50:31","2026/01/16 13:46:10","2026/01/16 13:46:19","2026/01/16 13:46:19","0"
"2026/01/16 13:45","SOL","Down","0.1","2026/01/16 13:49:59","0.63","2026/01/16 13:46:14","2026/01/16 13:47:35","2026/01/16 13:54:59","2026/01/16 13:47:40","0"
"2026/01/16 13:45","ETH","Up","0.36","2026/01/16 13:47:16","0.75","2026/01/16 13:50:20","2026/01/16 13:46:38","2026/01/16 13:54:59","2026/01/16 13:46:44","0"
"2026/01/16 13:45","ETH","Down","0.41","2026/01/16 13:49:59","0.7","2026/01/16 13:54:51","2026/01/16 13:50:07","2026/01/16 13:51:44","2026/01/16 13:51:49","0"
"2026/01/16 13:45","XRP","Up","0.46","2026/01/16 13:46:39","0.84","2026/01/16 13:50:36","","","","0"
"2026/01/16 13:45","XRP","Down","0.41","2026/01/16 13:49:40","0.57","2026/01/16 13:45:04","2026/01/16 13:50:00","2026/01/16 13:54:59","","0"
"2026/01/16 14:00","BTC","Up","0.44","2026/01/16 13:59:46","0.88","2026/01/16 14:06:41","","","","0"
"2026/01/16 14:00","BTC","Down","0.41","2026/01/16 14:01:54","0.57","2026/01/16 13:59:35","2026/01/16 14:05:19","2026/01/16 14:09:24","2026/01/16 14:08:50","0"
"2026/01/16 14:00","XRP","Up","0.4","2026/01/16 14:02:51","0.63","2026/01/16 14:01:55","2026/01/16 14:02:51","2026/01/16 14:09:59","2026/01/16 14:03:17","0"
"2026/01/16 14:00","XRP","Down","0.4","2026/01/16 14:01:53","0.95","2026/01/16 14:09:59","2026/01/16 14:01:53","2026/01/16 14:02:05","2026/01/16 14:02:05","0"
"2026/01/16 14:00","SOL","Up","0.4","2026/01/16 14:02:31","0.52","2026/01/16 14:01:53","2026/01/16 14:02:31","2026/01/16 14:09:59","2026/01/16 14:03:11","0"
"2026/01/16 14:00","SOL","Down","0.49","2026/01/16 14:01:53","0.97","2026/01/16 14:09:51","","","","0"
"2026/01/16 14:15","BTC","Up","0.41","2026/01/16 14:16:33","0.85","2026/01/16 14:24:58","2026/01/16 14:20:33","2026/01/16 14:21:13","2026/01/16 14:21:14","0"
"2026/01/16 14:15","BTC","Down","0.49","2026/01/16 14:15:18","0.78","2026/01/16 14:21:06","2026/01/16 14:21:50","2026/01/16 14:24:59","","0"
"2026/01/16 14:15","ETH","Up","0.44","2026/01/16 14:19:32","0.95","2026/01/16 14:23:59","2026/01/16 14:20:33","2026/01/16 14:21:12","2026/01/16 14:21:12","0"
"2026/01/16 14:15","ETH","Down","0.41","2026/01/16 14:17:07","0.68","2026/01/16 14:20:38","2026/01/16 14:21:23","2026/01/16 14:24:59","","0"
"2026/01/16 14:15","SOL","Up","0.44","2026/01/16 14:19:23","0.92","2026/01/16 14:23:43","2026/01/16 14:20:40","2026/01/16 14:21:01","2026/01/16 14:21:20","0"
"2026/01/16 14:15","SOL","Down","0.42","2026/01/16 14:17:41","0.63","2026/01/16 14:20:40","2026/01/16 14:21:20","2026/01/16 14:24:59","","0"
"2026/01/16 14:15","XRP","Up","0.43","2026/01/16 14:19:35","0.92","2026/01/16 14:24:37","2026/01/16 14:20:38","2026/01/16 14:21:15","2026/01/16 14:21:15","0"
"2026/01/16 14:15","XRP","Down","0.47","2026/01/16 14:17:17","0.7","2026/01/16 14:21:09","2026/01/16 14:21:15","2026/01/16 14:24:59","","0"
"2026/01/16 14:30","BTC","Up","0.37","2026/01/16 14:32:42","0.63","2026/01/16 14:35:41","2026/01/16 14:32:36","2026/01/16 14:33:00","2026/01/16 14:33:08","0"
"2026/01/16 14:30","BTC","Down","0.47","2026/01/16 14:31:35","0.65","2026/01/16 14:32:41","2026/01/16 14:35:42","2026/01/16 14:35:58","2026/01/16 14:36:12","0"
